"id","displayName","brand","merchant","category","price","asin","imageUrl","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","resolvedUrl","hasPurchaseUrl","validUrl","hostname","merchantMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","imageUrlPresent","active","swipeEligible","imageApproved","isCurated","duplicateTitleFields","duplicateTitleFieldValuesDiffer","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"bEHvLMnTh6jJz5nHgSmx","Modern Bench","SwipeShop Studio","Amazon","storage","152.99","","https://picsum.photos/seed/seating_112/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"baEYmrocQmXI8mfbLPN9","Cozy Organizer","SwipeShop Studio","Amazon","storage","29.99","","https://picsum.photos/seed/storage_111/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"bcTlOJGTwTXk9TN5CC45","Classic Wall Poster","SwipeShop Studio","Amazon","wall-decor","48.99","","https://picsum.photos/seed/wall_art_144/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"c2C0u6TEnrNktMtkOb9r","Minimal Kitchen Decor","SwipeShop Studio","Amazon","storage","34.99","","https://picsum.photos/seed/kitchen_decor_56/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"cIeVJ9mW3iuC1cYdJySU","Neutral Wall Poster","SwipeShop Studio","Amazon","wall-decor","54.99","","https://picsum.photos/seed/wall_art_166/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Neutral%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"cSW416UVLkW9wB19XOUt","Bold Kitchen Decor","SwipeShop Studio","Amazon","storage","28.99","","https://picsum.photos/seed/kitchen_decor_134/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"cTqVOpeH2ayJtf2x2NIb","Classic Coffee Table","SwipeShop Studio","Amazon","storage","144.99","","https://picsum.photos/seed/tables_186/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"d6RzYbC7Z8zDipGVHd0I","Minimal Potted Plant","SwipeShop Studio","Amazon","plants","48.99","","https://picsum.photos/seed/plants_179/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dE2oETI1TWhenrj8nSqF","Minimal Table Lamp","SwipeShop Studio","Amazon","lighting","52.99","","https://picsum.photos/seed/lighting_42/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Minimal%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dJJLDx6BcOxxyI5ShA6R","Cozy Throw Blanket","SwipeShop Studio","Amazon","cozy-bedroom","39.99","","https://picsum.photos/seed/bedding_02/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dLvA7L7anaF7FT6o98aX","Cozy Indoor Plant","SwipeShop Studio","Amazon","plants","45.99","","https://picsum.photos/seed/plants_78/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dSpIxVadZkNOfoU6ZOny","Soft Area Rug","SwipeShop Studio","Amazon","storage","100.99","","https://picsum.photos/seed/rugs_138/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dVsxPh8k9RHP71k2kLAv","Neutral Ceramic Set","SwipeShop Studio","Amazon","storage","43.99","","https://picsum.photos/seed/kitchen_decor_179/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Neutral%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"djCJPyOs5GB8tpqx4XNo","Cozy Indoor Plant","SwipeShop Studio","Amazon","plants","45.99","","https://picsum.photos/seed/plants_128/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"e92apQTJxx6KcFPBAHoR","Modern Accent Chair","SwipeShop Studio","Amazon","storage","164.99","","https://picsum.photos/seed/seating_156/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"eYinwcQCMN8hJ3KtmVj6","Modern Organizer","SwipeShop Studio","Amazon","storage","47.99","","https://picsum.photos/seed/storage_37/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ehiiXoBlePcrdKXD8UDe","Bold Framed Print","SwipeShop Studio","Amazon","wall-decor","63.99","","https://picsum.photos/seed/wall_art_99/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Bold%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"eiD5VtLMP1w0FsuRPvKl","Cozy Serving Tray","SwipeShop Studio","Amazon","storage","43.99","","https://picsum.photos/seed/kitchen_decor_99/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Cozy%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"evUTMN0Gr1tHHnx9KVEb","Neutral Pendant Light","SwipeShop Studio","Amazon","lighting","64.99","","https://picsum.photos/seed/lighting_196/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
